0.0000000000000000e+00	0.0000000000000000e+00	
1.0000000000000000e-03	9.8906019635244591e-01	
2.0000000000000000e-03	9.9299232801568038e-01	
3.0000000000000001e-03	9.9202431310043226e-01	
4.0000000000000001e-03	9.9103290643062059e-01	
5.0000000000000001e-03	9.9004236948146473e-01	
6.0000000000000001e-03	9.8905282197121680e-01	
7.0000000000000001e-03	9.8806426351087062e-01	
8.0000000000000002e-03	9.8707669311485535e-01	
9.0000000000000011e-03	9.8609010979561540e-01	
1.0000000000000002e-02	9.8510451256656739e-01	
1.1000000000000003e-02	9.8411990044211428e-01	
1.2000000000000004e-02	9.8313627243764323e-01	
1.3000000000000005e-02	9.8215362756952662e-01	
1.4000000000000005e-02	9.8117196485511959e-01	
1.5000000000000006e-02	9.8019128331275907e-01	
1.6000000000000007e-02	9.7921158196176372e-01	
1.7000000000000008e-02	9.7823285982243180e-01	
1.8000000000000009e-02	9.7725511591604108e-01	
1.9000000000000010e-02	9.7627834926484791e-01	
2.0000000000000011e-02	9.7530255889208528e-01	
2.1000000000000012e-02	9.7432774382196286e-01	
2.2000000000000013e-02	9.7335390307966552e-01	
2.3000000000000013e-02	9.7238103569135226e-01	
2.4000000000000014e-02	9.7140914068415574e-01	
2.5000000000000015e-02	9.7043821708618083e-01	
2.6000000000000016e-02	9.6946826392650387e-01	
2.7000000000000017e-02	9.6849928023517173e-01	
2.8000000000000018e-02	9.6753126504320042e-01	
2.9000000000000019e-02	9.6656421738257492e-01	
3.0000000000000020e-02	9.6559813628624724e-01	
3.1000000000000021e-02	9.6463302078813629e-01	
3.2000000000000021e-02	9.6366886992312661e-01	
3.3000000000000022e-02	9.6270568272706725e-01	
3.4000000000000023e-02	9.6174345823677054e-01	
3.5000000000000024e-02	9.6078219549001254e-01	
3.6000000000000025e-02	9.5982189352552982e-01	
3.7000000000000026e-02	9.5886255138302079e-01	
3.8000000000000027e-02	9.5790416810314294e-01	
3.9000000000000028e-02	9.5694674272751301e-01	
4.0000000000000029e-02	9.5599027429870576e-01	
4.1000000000000029e-02	9.5503476186025205e-01	
4.2000000000000030e-02	9.5408020445664021e-01	
4.3000000000000031e-02	9.5312660113331205e-01	
4.4000000000000032e-02	9.5217395093666468e-01	
4.5000000000000033e-02	9.5122225291404749e-01	
4.6000000000000034e-02	9.5027150611376254e-01	
4.7000000000000035e-02	9.4932170958506268e-01	
4.8000000000000036e-02	9.4837286237815188e-01	
4.9000000000000037e-02	9.4742496354418215e-01	
5.0000000000000037e-02	9.4647801213525518e-01	
5.1000000000000038e-02	9.4553200720441888e-01	
5.2000000000000039e-02	9.4458694780566876e-01	
5.3000000000000040e-02	9.4364283299394536e-01	
5.4000000000000041e-02	9.4269966182513332e-01	
5.5000000000000042e-02	9.4175743335606188e-01	
5.6000000000000043e-02	9.4081614664450197e-01	
5.7000000000000044e-02	9.3987580074916743e-01	
5.8000000000000045e-02	9.3893639472971180e-01	
5.9000000000000045e-02	9.3799792764672918e-01	
6.0000000000000046e-02	9.3706039856175238e-01	
6.1000000000000047e-02	9.3612380653725213e-01	
6.2000000000000048e-02	9.3518815063663652e-01	
6.3000000000000042e-02	9.3425342992424953e-01	
6.4000000000000043e-02	9.3331964346537011e-01	
6.5000000000000044e-02	9.3238679032621230e-01	
6.6000000000000045e-02	9.3145486957392221e-01	
6.7000000000000046e-02	9.3052388027657928e-01	
6.8000000000000047e-02	9.2959382150319447e-01	
6.9000000000000047e-02	9.2866469232370841e-01	
7.0000000000000048e-02	9.2773649180899198e-01	
7.1000000000000049e-02	9.2680921903084479e-01	
7.2000000000000050e-02	9.2588287306199391e-01	
7.3000000000000051e-02	9.2495745297609311e-01	
7.4000000000000052e-02	9.2403295784772255e-01	
7.5000000000000053e-02	9.2310938675238663e-01	
7.6000000000000054e-02	9.2218673876651458e-01	
7.7000000000000055e-02	9.2126501296745822e-01	
7.8000000000000055e-02	9.2034420843349141e-01	
7.9000000000000056e-02	9.1942432424380982e-01	
8.0000000000000057e-02	9.1850535947852896e-01	
8.1000000000000058e-02	9.1758731321868425e-01	
8.2000000000000059e-02	9.1667018454622917e-01	
8.3000000000000060e-02	9.1575397254403512e-01	
8.4000000000000061e-02	9.1483867629588966e-01	
8.5000000000000062e-02	9.1392429488649696e-01	
8.6000000000000063e-02	9.1301082740147521e-01	
8.7000000000000063e-02	9.1209827292735712e-01	
8.8000000000000064e-02	9.1118663055158788e-01	
8.9000000000000065e-02	9.1027589936252495e-01	
9.0000000000000066e-02	9.0936607844943740e-01	
9.1000000000000067e-02	9.0845716690250411e-01	
9.2000000000000068e-02	9.0754916381281348e-01	
9.3000000000000069e-02	9.0664206827236205e-01	
9.4000000000000070e-02	9.0573587937405464e-01	
9.5000000000000070e-02	9.0483059621170192e-01	
9.6000000000000071e-02	9.0392621788002103e-01	
9.7000000000000072e-02	9.0302274347463318e-01	
9.8000000000000073e-02	9.0212017209206408e-01	
9.9000000000000074e-02	9.0121850282974225e-01	
1.0000000000000007e-01	9.0031773478599841e-01	
1.0100000000000008e-01	8.9941786706006444e-01	
1.0200000000000008e-01	8.9851889875207247e-01	
1.0300000000000008e-01	8.9762082896305384e-01	
1.0400000000000008e-01	8.9672365679493937e-01	
1.0500000000000008e-01	8.9582738135055606e-01	
1.0600000000000008e-01	8.9493200173362908e-01	
1.0700000000000008e-01	8.9403751704877821e-01	
1.0800000000000008e-01	8.9314392640151885e-01	
1.0900000000000008e-01	8.9225122889826036e-01	
1.1000000000000008e-01	8.9135942364630527e-01	
1.1100000000000008e-01	8.9046850975384795e-01	
1.1200000000000009e-01	8.8957848632997472e-01	
1.1300000000000009e-01	8.8868935248466197e-01	
1.1400000000000009e-01	8.8780110732877560e-01	
1.1500000000000009e-01	8.8691374997407080e-01	
1.1600000000000009e-01	8.8602727953318960e-01	
1.1700000000000009e-01	8.8514169511966179e-01	
1.1800000000000009e-01	8.8425699584790307e-01	
1.1900000000000009e-01	8.8337318083321370e-01	
1.2000000000000009e-01	8.8249024919177887e-01	
1.2100000000000009e-01	8.8160820004066676e-01	
1.2200000000000009e-01	8.8072703249782802e-01	
1.2300000000000010e-01	8.7984674568209531e-01	
1.2400000000000010e-01	8.7896733871318167e-01	
1.2500000000000008e-01	8.7808881071167988e-01	
1.2600000000000008e-01	8.7721116079906203e-01	
1.2700000000000009e-01	8.7633438809767783e-01	
1.2800000000000009e-01	8.7545849173075529e-01	
1.2900000000000009e-01	8.7458347082239696e-01	
1.3000000000000009e-01	8.7370932449758243e-01	
1.3100000000000009e-01	8.7283605188216540e-01	
1.3200000000000009e-01	8.7196365210287274e-01	
1.3300000000000009e-01	8.7109212428730509e-01	
1.3400000000000009e-01	8.7022146756393426e-01	
1.3500000000000009e-01	8.6935168106210337e-01	
1.3600000000000009e-01	8.6848276391202617e-01	
1.3700000000000009e-01	8.6761471524478506e-01	
1.3800000000000009e-01	8.6674753419233164e-01	
1.3900000000000010e-01	8.6588121988748457e-01	
1.4000000000000010e-01	8.6501577146392949e-01	
1.4100000000000010e-01	8.6415118805621816e-01	
1.4200000000000010e-01	8.6328746879976659e-01	
1.4300000000000010e-01	8.6242461283085603e-01	
1.4400000000000010e-01	8.6156261928663003e-01	
1.4500000000000010e-01	8.6070148730509510e-01	
1.4600000000000010e-01	8.5984121602511943e-01	
1.4700000000000010e-01	8.5898180458643125e-01	
1.4800000000000010e-01	8.5812325212961926e-01	
1.4900000000000010e-01	8.5726555779613078e-01	
1.5000000000000011e-01	8.5640872072827168e-01	
1.5100000000000011e-01	8.5555274006920479e-01	
1.5200000000000011e-01	8.5469761496294916e-01	
1.5300000000000011e-01	8.5384334455437960e-01	
1.5400000000000011e-01	8.5298992798922579e-01	
1.5500000000000011e-01	8.5213736441407117e-01	
1.5600000000000011e-01	8.5128565297635184e-01	
1.5700000000000011e-01	8.5043479282435641e-01	
1.5800000000000011e-01	8.4958478310722485e-01	
1.5900000000000011e-01	8.4873562297494709e-01	
1.6000000000000011e-01	8.4788731157836306e-01	
1.6100000000000012e-01	8.4703984806916133e-01	
1.6200000000000012e-01	8.4619323159987814e-01	
1.6300000000000012e-01	8.4534746132389704e-01	
1.6400000000000012e-01	8.4450253639544781e-01	
1.6500000000000012e-01	8.4365845596960543e-01	
1.6600000000000012e-01	8.4281521920228919e-01	
1.6700000000000012e-01	8.4197282525026229e-01	
1.6800000000000012e-01	8.4113127327113102e-01	
1.6900000000000012e-01	8.4029056242334310e-01	
1.7000000000000012e-01	8.3945069186618748e-01	
1.7100000000000012e-01	8.3861166075979354e-01	
1.7200000000000013e-01	8.3777346826513055e-01	
1.7300000000000013e-01	8.3693611354400566e-01	
1.7400000000000013e-01	8.3609959575906390e-01	
1.7500000000000013e-01	8.3526391407378764e-01	
1.7600000000000013e-01	8.3442906765249492e-01	
1.7700000000000013e-01	8.3359505566033965e-01	
1.7800000000000013e-01	8.3276187726330941e-01	
1.7900000000000013e-01	8.3192953162822569e-01	
1.8000000000000013e-01	8.3109801792274285e-01	
1.8100000000000013e-01	8.3026733531534758e-01	
1.8200000000000013e-01	8.2943748297535647e-01	
1.8300000000000013e-01	8.2860846007291755e-01	
1.8400000000000014e-01	8.2778026577900787e-01	
1.8500000000000014e-01	8.2695289926543281e-01	
1.8600000000000014e-01	8.2612635970482584e-01	
1.8700000000000014e-01	8.2530064627064770e-01	
1.8800000000000014e-01	8.2447575813718432e-01	
1.8900000000000014e-01	8.2365169447954811e-01	
1.9000000000000014e-01	8.2282845447367470e-01	
1.9100000000000014e-01	8.2200603729632449e-01	
1.9200000000000014e-01	8.2118444212508002e-01	
1.9300000000000014e-01	8.2036366813834627e-01	
1.9400000000000014e-01	8.1954371451534891e-01	
1.9500000000000015e-01	8.1872458043613439e-01	
1.9600000000000015e-01	8.1790626508156838e-01	
1.9700000000000015e-01	8.1708876763333571e-01	
1.9800000000000015e-01	8.1627208727393863e-01	
1.9900000000000015e-01	8.1545622318669708e-01	
2.0000000000000015e-01	8.1464117455574647e-01	
2.0100000000000015e-01	8.1382694056603866e-01	
2.0200000000000015e-01	8.1301352040333874e-01	
2.0300000000000015e-01	8.1220091325422727e-01	
2.0400000000000015e-01	8.1138911830609683e-01	
2.0500000000000015e-01	8.1057813474715201e-01	
2.0600000000000016e-01	8.0976796176640964e-01	
2.0700000000000016e-01	8.0895859855369656e-01	
2.0800000000000016e-01	8.0815004429964932e-01	
2.0900000000000016e-01	8.0734229819571401e-01	
2.1000000000000016e-01	8.0653535943414389e-01	
2.1100000000000016e-01	8.0572922720800055e-01	
2.1200000000000016e-01	8.0492390071115139e-01	
2.1300000000000016e-01	8.0411937913827025e-01	
2.1400000000000016e-01	8.0331566168483515e-01	
2.1500000000000016e-01	8.0251274754712865e-01	
2.1600000000000016e-01	8.0171063592223657e-01	
2.1700000000000016e-01	8.0090932600804743e-01	
2.1800000000000017e-01	8.0010881700325076e-01	
2.1900000000000017e-01	7.9930910810733791e-01	
2.2000000000000017e-01	7.9851019852059968e-01	
2.2100000000000017e-01	7.9771208744412658e-01	
2.2200000000000017e-01	7.9691477407980738e-01	
2.2300000000000017e-01	7.9611825763032851e-01	
2.2400000000000017e-01	7.9532253729917379e-01	
2.2500000000000017e-01	7.9452761229062285e-01	
2.2600000000000017e-01	7.9373348180975023e-01	
2.2700000000000017e-01	7.9294014506242538e-01	
2.2800000000000017e-01	7.9214760125531192e-01	
2.2900000000000018e-01	7.9135584959586558e-01	
2.3000000000000018e-01	7.9056488929233482e-01	
2.3100000000000018e-01	7.8977471955375922e-01	
2.3200000000000018e-01	7.8898533958996908e-01	
2.3300000000000018e-01	7.8819674861158429e-01	
2.3400000000000018e-01	7.8740894583001375e-01	
2.3500000000000018e-01	7.8662193045745443e-01	
2.3600000000000018e-01	7.8583570170689132e-01	
2.3700000000000018e-01	7.8505025879209556e-01	
2.3800000000000018e-01	7.8426560092762376e-01	
2.3900000000000018e-01	7.8348172732881838e-01	
2.4000000000000019e-01	7.8269863721180555e-01	
2.4100000000000019e-01	7.8191632979349512e-01	
2.4200000000000019e-01	7.8113480429157978e-01	
2.4300000000000019e-01	7.8035405992453388e-01	
2.4400000000000019e-01	7.7957409591161275e-01	
2.4500000000000019e-01	7.7879491147285251e-01	
2.4600000000000019e-01	7.7801650582906878e-01	
2.4700000000000019e-01	7.7723887820185544e-01	
2.4800000000000019e-01	7.7646202781358520e-01	
2.4900000000000019e-01	7.7568595388740758e-01	
2.5000000000000017e-01	7.7491065564724859e-01	
2.5100000000000017e-01	7.7413613231780953e-01	
2.5200000000000017e-01	7.7336238312456751e-01	
2.5300000000000017e-01	7.7258940729377312e-01	
2.5400000000000017e-01	7.7181720405245013e-01	
2.5500000000000017e-01	7.7104577262839569e-01	
2.5600000000000017e-01	7.7027511225017797e-01	
2.5700000000000017e-01	7.6950522214713679e-01	
2.5800000000000017e-01	7.6873610154938199e-01	
2.5900000000000017e-01	7.6796774968779280e-01	
2.6000000000000018e-01	7.6720016579401706e-01	
2.6100000000000018e-01	7.6643334910047134e-01	
2.6200000000000018e-01	7.6566729884033846e-01	
2.6300000000000018e-01	7.6490201424756810e-01	
2.6400000000000018e-01	7.6413749455687596e-01	
2.6500000000000018e-01	7.6337373900374195e-01	
2.6600000000000018e-01	7.6261074682441066e-01	
2.6700000000000018e-01	7.6184851725588953e-01	
2.6800000000000018e-01	7.6108704953594919e-01	
2.6900000000000018e-01	7.6032634290312195e-01	
2.7000000000000018e-01	7.5956639659670078e-01	
2.7100000000000019e-01	7.5880720985673977e-01	
2.7200000000000019e-01	7.5804878192405178e-01	
2.7300000000000019e-01	7.5729111204020882e-01	
2.7400000000000019e-01	7.5653419944754097e-01	
2.7500000000000019e-01	7.5577804338913557e-01	
2.7600000000000019e-01	7.5502264310883649e-01	
2.7700000000000019e-01	7.5426799785124365e-01	
2.7800000000000019e-01	7.5351410686171127e-01	
2.7900000000000019e-01	7.5276096938634873e-01	
2.8000000000000019e-01	7.5200858467201837e-01	
2.8100000000000019e-01	7.5125695196633524e-01	
2.8200000000000019e-01	7.5050607051766660e-01	
2.8300000000000020e-01	7.4975593957513120e-01	
2.8400000000000020e-01	7.4900655838859764e-01	
2.8500000000000020e-01	7.4825792620868525e-01	
2.8600000000000020e-01	7.4751004228676110e-01	
2.8700000000000020e-01	7.4676290587494165e-01	
2.8800000000000020e-01	7.4601651622609011e-01	
2.8900000000000020e-01	7.4527087259381730e-01	
2.9000000000000020e-01	7.4452597423247879e-01	
2.9100000000000020e-01	7.4378182039717700e-01	
2.9200000000000020e-01	7.4303841034375739e-01	
2.9300000000000020e-01	7.4229574332880988e-01	
2.9400000000000021e-01	7.4155381860966774e-01	
2.9500000000000021e-01	7.4081263544440601e-01	
2.9600000000000021e-01	7.4007219309184136e-01	
2.9700000000000021e-01	7.3933249081153152e-01	
2.9800000000000021e-01	7.3859352786377408e-01	
2.9900000000000021e-01	7.3785530350960615e-01	
3.0000000000000021e-01	7.3711781701080314e-01	
3.0100000000000021e-01	7.3638106762987865e-01	
3.0200000000000021e-01	7.3564505463008301e-01	
3.0300000000000021e-01	7.3490977727540330e-01	
3.0400000000000021e-01	7.3417523483056213e-01	
3.0500000000000022e-01	7.3344142656101718e-01	
3.0600000000000022e-01	7.3270835173295978e-01	
3.0700000000000022e-01	7.3197600961331510e-01	
3.0800000000000022e-01	7.3124439946974107e-01	
3.0900000000000022e-01	7.3051352057062746e-01	
3.1000000000000022e-01	7.2978337218509537e-01	
3.1100000000000022e-01	7.2905395358299607e-01	
3.1200000000000022e-01	7.2832526403491127e-01	
3.1300000000000022e-01	7.2759730281215118e-01	
3.1400000000000022e-01	7.2687006918675456e-01	
3.1500000000000022e-01	7.2614356243148770e-01	
3.1600000000000023e-01	7.2541778181984362e-01	
3.1700000000000023e-01	7.2469272662604212e-01	
3.1800000000000023e-01	7.2396839612502728e-01	
3.1900000000000023e-01	7.2324478959246929e-01	
3.2000000000000023e-01	7.2252190630476076e-01	
3.2100000000000023e-01	7.2179974553901916e-01	
3.2200000000000023e-01	7.2107830657308281e-01	
3.2300000000000023e-01	7.2035758868551347e-01	
3.2400000000000023e-01	7.1963759115559267e-01	
3.2500000000000023e-01	7.1891831326332289e-01	
3.2600000000000023e-01	7.1819975428942640e-01	
3.2700000000000023e-01	7.1748191351534418e-01	
3.2800000000000024e-01	7.1676479022323525e-01	
3.2900000000000024e-01	7.1604838369597612e-01	
3.3000000000000024e-01	7.1533269321716031e-01	
3.3100000000000024e-01	7.1461771807109764e-01	
3.3200000000000024e-01	7.1390345754281237e-01	
3.3300000000000024e-01	7.1318991091804418e-01	
3.3400000000000024e-01	7.1247707748324618e-01	
3.3500000000000024e-01	7.1176495652558525e-01	
3.3600000000000024e-01	7.1105354733294024e-01	
3.3700000000000024e-01	7.1034284919390156e-01	
3.3800000000000024e-01	7.0963286139777126e-01	
3.3900000000000025e-01	7.0892358323456162e-01	
3.4000000000000025e-01	7.0821501399499431e-01	
3.4100000000000025e-01	7.0750715297050004e-01	
3.4200000000000025e-01	7.0679999945321748e-01	
3.4300000000000025e-01	7.0609355273599350e-01	
3.4400000000000025e-01	7.0538781211238111e-01	
3.4500000000000025e-01	7.0468277687663938e-01	
3.4600000000000025e-01	7.0397844632373352e-01	
3.4700000000000025e-01	7.0327481974933248e-01	
3.4800000000000025e-01	7.0257189644981000e-01	
3.4900000000000025e-01	7.0186967572224213e-01	
3.5000000000000026e-01	7.0116815686440870e-01	
3.5100000000000026e-01	7.0046733917479076e-01	
3.5200000000000026e-01	6.9976722195257013e-01	
3.5300000000000026e-01	6.9906780449762984e-01	
3.5400000000000026e-01	6.9836908611055215e-01	
3.5500000000000026e-01	6.9767106609261909e-01	
3.5600000000000026e-01	6.9697374374581000e-01	
3.5700000000000026e-01	6.9627711837280282e-01	
3.5800000000000026e-01	6.9558118927697188e-01	
3.5900000000000026e-01	6.9488595576238843e-01	
